x,y,location,bluetooch1,bluetooch2,bluetooch3,bluetooch4,bluetooch5,bluetooch6
8,16,8x16y,-92.9678,-90.3311,-90.7184,-74.9552,-65.5012,-78.8837
8,17,8x17y,-91.0056,-83.9553,-83.4036,-78.9795,-65.4569,-77.0664
8,17,8x17y,-98.844,-85.5058,-83.5465,-81.2009,-68.0851,-75.7662
8,17,8x17y,-90.8231,-91.6625,-88.8586,-77.7373,-70.8693,-79.0057
8,17,8x17y,-102.346,-91.3047,-86.4365,-81.0196,-63.5569,-75.3618
8,17,8x17y,-88.8622,-88.3367,-88.54,-76.1842,-70.2393,-82.7233
8,18,8x18y,-100.6149,-90.5208,-92.4479,-83.4777,-70.2132,-78.1299
8,18,8x18y,-101.3646,-82.7309,-92.7078,-81.6135,-66.9428,-84.5075
8,18,8x18y,-92.4263,-86.8196,-86.6519,-82.1338,-75.084,-76.9803
8,18,8x18y,-103.099,-88.5462,-85.912,-79.6716,-70.6234,-73.9075
8,18,8x18y,-92.6058,-87.0065,-94.0309,-84.7833,-73.9708,-78.6013
8,19,8x19y,-98.8043,-90.5839,-85.0205,-86.4216,-75.8179,-76.3516
8,19,8x19y,-94.8008,-90.5766,-93.1289,-87.4305,-70.7375,-83.7625
8,19,8x19y,-102.5846,-92.3187,-89.6136,-82.3884,-72.9078,-82.8718
8,19,8x19y,-92.1685,-87.6181,-85.9713,-78.1538,-70.9502,-81.4579
8,19,8x19y,-102.493,-84.2295,-92.4579,-86.5411,-69.3276,-75.923
9,1,9x1y,-85.8988,-81.0814,-77.9653,-82.6159,-89.1616,-91.6984
9,1,9x1y,-89.6279,-76.619,-80.4803,-82.8766,-91.2354,-94.2012
9,1,9x1y,-81.3083,-77.1742,-76.1971,-82.7661,-87.6098,-89.4084
9,1,9x1y,-78.7354,-73.3528,-77.4159,-78.6123,-88.7119,-94.0354
9,1,9x1y,-86.8427,-75.6053,-77.7557,-84.0899,-84.121,-88.7984
9,2,9x2y,-85.1901,-71.2595,-81.6382,-85.7802,-83.8531,-86.9823
9,2,9x2y,-83.7942,-67.8346,-73.5567,-77.2083,-89.9421,-92.6315
9,2,9x2y,-83.7043,-68.9734,-76.9248,-79.772,-90.4193,-89.1924
9,2,9x2y,-83.4557,-71.8072,-75.0053,-82.5127,-88.5081,-89.1773
9,2,9x2y,-83.2006,-71.3246,-78.3525,-79.5536,-84.5662,-87.4509
9,3,9x3y,-80.415,-71.4902,-78.9338,-75.5306,-93.1185,-93.3114
9,3,9x3y,-81.6099,-72.2364,-74.4195,-82.4248,-89.6754,-88.4809
9,3,9x3y,-81.089,-68.4623,-74.0294,-81.338,-83.964,-86.6465
9,3,9x3y,-78.0266,-69.3438,-76.8831,-79.058,-82.0884,-90.3633
9,3,9x3y,-86.278,-70.6214,-78.8537,-75.3543,-90.3542,-91.9242
9,4,9x4y,-79.5852,-67.0211,-79.193,-72.4059,-89.4912,-91.2796
9,4,9x4y,-86.0076,-68.2466,-79.619,-79.1364,-87.3677,-85.5916
9,4,9x4y,-84.1474,-71.1407,-72.7132,-78.9107,-82.33,-87.0566
9,4,9x4y,-90.3558,-70.0071,-73.4994,-74.413,-80.1059,-82.8766
9,4,9x4y,-78.6913,-69.455,-73.6431,-74.8009,-90.7177,-83.3219
9,5,9x5y,-83.2258,-67.6322,-74.3384,-76.4314,-90.5231,-88.7709
9,5,9x5y,-84.237,-71.0238,-75.5497,-70.209,-85.6817,-82.8596
9,5,9x5y,-85.894,-73.1582,-77.8971,-72.9991,-83.7352,-91.1726
9,5,9x5y,-89.8921,-70.2501,-82.7586,-69.068,-90.2035,-86.5778
9,5,9x5y,-78.2919,-65.8162,-72.9625,-72.4901,-86.3577,-81.2854
9,6,9x6y,-89.3609,-69.4845,-72.097,-68.8744,-86.1224,-90.461
9,6,9x6y,-79.9298,-67.7539,-73.123,-70.4121,-88.3988,-79.5379
9,6,9x6y,-84.362,-66.9908,-74.0006,-69.4405,-83.2754,-91.6594
9,6,9x6y,-82.5757,-70.1319,-79.0118,-73.5296,-83.7425,-82.0143
9,6,9x6y,-82.9942,-68.0726,-75.764,-70.6691,-84.5056,-82.5689
9,7,9x7y,-91.3444,-72.0919,-79.9728,-67.3625,-87.8516,-84.2155
9,7,9x7y,-87.7132,-72.7015,-78.5425,-66.93,-83.5629,-86.1768
9,7,9x7y,-84.3388,-74.7696,-76.734,-64.1232,-79.9319,-85.4941
9,7,9x7y,-81.0208,-71.5721,-77.115,-64.7175,-83.8861,-80.135
9,7,9x7y,-84.2287,-72.723,-79.4557,-64.4718,-83.6946,-85.3187
9,8,9x8y,-92.3189,-72.9061,-82.8827,-59.5259,-75.6817,-85.9051
9,8,9x8y,-90.8727,-76.4134,-75.8886,-60.8245,-77.9444,-88.8237
9,8,9x8y,-88.9328,-78.3246,-75.8875,-57.2802,-78.8507,-84.3455
9,8,9x8y,-81.1138,-71.5501,-75.0968,-60.933,-80.4978,-84.4164
9,8,9x8y,-83.5241,-72.0332,-79.7658,-58.8082,-81.7383,-83.3589
9,9,9x9y,-83.6478,-74.8162,-76.7918,-53.0704,-79.4189,-86.6976
9,9,9x9y,-90.2162,-75.4638,-82.9203,-53.5967,-81.3367,-76.3782
9,9,9x9y,-90.5117,-73.3908,-75.8342,-52.9693,-80.6107,-84.4541
9,9,9x9y,-90.6624,-76.9373,-83.6711,-52.0038,-78.267,-83.7736
9,9,9x9y,-84.8275,-72.5266,-80.1997,-50.5349,-79.6328,-79.6872
9,10,9x10y,-97.1273,-79.6697,-79.0877,-49.1205,-77.9484,-81.6513
9,10,9x10y,-87.2488,-78.4973,-79.9368,-47.8959,-79.1581,-83.8648
9,10,9x10y,-90.4886,-72.5029,-82.5593,-47.5577,-76.2473,-84.5624
9,10,9x10y,-87.5575,-73.3978,-80.5787,-44.6455,-83.6082,-77.3619
9,10,9x10y,-88.4769,-78.5126,-84.7576,-44.2536,-75.5418,-83.4
9,11,9x11y,-95.6196,-79.994,-79.2946,-51.9536,-77.1167,-77.9865
9,11,9x11y,-86.6573,-83.2008,-83.1283,-51.9429,-70.9872,-79.5159
9,11,9x11y,-88.2934,-81.3451,-77.8708,-55.1481,-77.3842,-81.6748
9,11,9x11y,-92.0578,-78.5466,-79.7205,-54.3432,-69.9131,-82.8759
9,11,9x11y,-95.3718,-81.5321,-87.214,-56.0371,-71.2179,-83.0769
9,12,9x12y,-98.5314,-79.4105,-85.5875,-59.9694,-79.8255,-75.2784
9,12,9x12y,-88.8785,-88.6179,-89.6542,-58.6248,-73.2602,-75.4264
9,12,9x12y,-87.3894,-80.9693,-83.5765,-62.1113,-75.9418,-76.4061
9,12,9x12y,-88.2799,-76.5844,-85.7216,-61.3253,-69.8822,-76.9656
9,12,9x12y,-94.3188,-76.8419,-81.3623,-62.3205,-67.9444,-75.4977
9,13,9x13y,-92.9995,-83.1242,-87.7123,-66.3076,-71.3245,-83.0102
9,13,9x13y,-90.2611,-87.3725,-88.3498,-66.5064,-74.4417,-80.247
9,13,9x13y,-92.4852,-79.395,-88.3451,-65.6673,-65.1775,-80.2545
9,13,9x13y,-90.6978,-83.4077,-84.1151,-65.5605,-73.1671,-82.7579
9,13,9x13y,-88.3098,-83.162,-83.7428,-67.8475,-72.1368,-77.3362
9,14,9x14y,-93.8235,-86.3411,-94.157,-66.1489,-68.2593,-78.2377
9,14,9x14y,-91.0657,-86.4086,-81.5704,-70.4198,-69.1752,-77.1095
9,14,9x14y,-99.4062,-78.76,-83.9636,-71.515,-71.4949,-72.2162
9,14,9x14y,-89.0082,-84.9951,-88.3217,-67.3832,-66.175,-77.3666
9,14,9x14y,-93.2518,-86.6286,-83.9125,-67.0051,-71.1104,-72.2932
9,15,9x15y,-93.694,-82.0542,-90.1119,-75.6892,-68.5957,-73.9523
9,15,9x15y,-99.2042,-82.5953,-94.1593,-77.2724,-69.8391,-79.0338
9,15,9x15y,-87.4646,-89.3021,-93.4389,-75.1097,-68.1765,-76.9247
9,15,9x15y,-94.9323,-83.202,-93.2953,-73.8035,-68.6624,-75.0048
9,15,9x15y,-93.4329,-89.8467,-87.477,-72.5526,-70.2954,-76.6044
9,16,9x16y,-98.7892,-84.8456,-84.4363,-76.3578,-68.179,-73.6891
9,16,9x16y,-96.3928,-84.7123,-84.2513,-70.7754,-68.651,-78.1116
9,16,9x16y,-90.6198,-83.2794,-83.4965,-81.1798,-74.0686,-74.4715
9,16,9x16y,-90.9321,-88.2673,-87.7754,-77.3192,-71.7254,-79.5172
9,16,9x16y,-97.3091,-83.0665,-89.0849,-79.2048,-71.7119,-76.7429
9,17,9x17y,-94.5919,-91.4918,-85.6062,-74.9793,-74.9455,-74.8366
9,17,9x17y,-100.3234,-83.5093,-86.5554,-78.7182,-71.108,-75.6025
9,17,9x17y,-97.2323,-95.3393,-91.8501,-76.0802,-67.893,-76.1077
9,17,9x17y,-91.4357,-89.9575,-86.043,-78.3048,-68.8354,-75.768
9,17,9x17y,-95.1041,-91.1115,-84.6562,-77.2572,-75.4568,-75.2658
9,18,9x18y,-89.5585,-92.2872,-95.8802,-77.7137,-73.4215,-76.2593
9,18,9x18y,-101.1807,-88.2272,-86.8382,-81.074,-75.4023,-82.4023
9,18,9x18y,-93.3747,-89.762,-93.4217,-78.0625,-76.1215,-76.9499
9,18,9x18y,-102.8738,-84.3942,-86.6388,-77.5876,-70.527,-78.7615
9,18,9x18y,-95.9998,-92.0582,-86.3525,-77.741,-70.6877,-78.8183
9,19,9x19y,-95.7245,-95.8651,-96.2543,-80.3712,-73.0952,-80.6879
9,19,9x19y,-102.5817,-87.379,-92.9769,-86.9359,-75.6001,-79.3922
9,19,9x19y,-91.7575,-87.7307,-87.9063,-80.0348,-75.5453,-75.4872
9,19,9x19y,-100.716,-91.246,-98.5723,-88.2838,-72.363,-83.8296
9,19,9x19y,-88.3605,-94.3461,-88.3239,-79.3445,-73.411,-83.1221
10,1,10x1y,-86.2696,-72.1274,-80.0552,-89.5525,-86.3281,-88.9869
10,1,10x1y,-84.4621,-80.3424,-79.1506,-84.5182,-87.0645,-88.265
10,1,10x1y,-90.9247,-78.3959,-71.1829,-82.0723,-93.5051,-93.8895
10,1,10x1y,-86.9842,-76.9727,-79.4566,-79.2357,-98.6014,-86.7427
10,1,10x1y,-90.7645,-74.3998,-79.2229,-84.3127,-88.8723,-88.6771
10,2,10x2y,-88.0169,-76.474,-77.4116,-80.3556,-94.1471,-93.5735
10,2,10x2y,-84.3067,-74.9163,-73.4836,-82.3689,-85.7056,-88.6759
10,2,10x2y,-84.2838,-79.6982,-70.356,-85.6738,-87.9414,-86.2172
10,2,10x2y,-82.3739,-77.7121,-77.0314,-85.5943,-87.5681,-93.4354
10,2,10x2y,-88.7497,-76.9798,-70.8715,-81.4913,-92.4959,-88.0529
10,3,10x3y,-85.3959,-80.6432,-75.004,-77.0019,-89.545,-90.3809
10,3,10x3y,-80.1152,-75.009,-76.205,-80.0254,-87.3478,-88.2962
10,3,10x3y,-88.4538,-74.2554,-77.1296,-77.1784,-85.1385,-87.3009
10,3,10x3y,-84.0073,-77.2234,-75.0922,-80.4441,-91.6738,-86.811
10,3,10x3y,-91.59,-74.4773,-76.3789,-78.655,-93.2683,-87.8436
10,4,10x4y,-81.3032,-76.1489,-70.66,-80.7576,-82.2787,-91.6322
10,4,10x4y,-90.6636,-74.8625,-78.8353,-79.0509,-89.6893,-87.6908
10,4,10x4y,-90.8352,-78.0878,-74.709,-76.3973,-87.0513,-90.6682
10,4,10x4y,-83.0507,-75.2215,-69.5738,-75.2517,-90.8153,-84.43
10,4,10x4y,-83.8507,-73.7413,-69.6194,-77.6209,-86.7799,-86.5039
10,5,10x5y,-79.8414,-69.9858,-76.6693,-71.88,-79.5565,-81.9072
10,5,10x5y,-89.5038,-75.6234,-76.2828,-69.6175,-84.3752,-86.3617
10,5,10x5y,-80.8758,-76.029,-71.5119,-72.8661,-89.0332,-83.9365
10,5,10x5y,-86.7255,-72.7809,-70.1175,-76.4858,-81.2732,-84.517
10,5,10x5y,-85.938,-72.6281,-69.5187,-70.757,-87.0956,-83.9821
10,6,10x6y,-85.3363,-75.56,-74.4309,-69.4214,-89.1687,-88.0653
10,6,10x6y,-82.5784,-71.3082,-76.1769,-69.6742,-83.8459,-87.2377
10,6,10x6y,-93.7345,-68.6272,-74.4778,-66.0752,-84.5264,-79.5457
10,6,10x6y,-91.1943,-74.6349,-74.8896,-72.2124,-92.2832,-81.4292
10,6,10x6y,-91.0938,-74.7131,-75.7788,-74.8436,-84.1217,-79.5043
10,7,10x7y,-83.5135,-72.6782,-71.9946,-67.7073,-87.8852,-80.5922
10,7,10x7y,-87.4453,-73.7329,-75.1335,-66.3766,-86.5189,-82.7655
10,7,10x7y,-81.8752,-76.1188,-70.6692,-65.0328,-83.3897,-83.1322
10,7,10x7y,-85.9908,-78.2068,-76.1306,-62.9229,-82.6235,-77.7516
10,7,10x7y,-86.719,-73.0064,-69.8109,-64.4638,-85.7498,-82.5325
10,8,10x8y,-89.8264,-74.6692,-75.1318,-58.7964,-85.5043,-83.4643
10,8,10x8y,-92.9834,-73.7939,-76.1234,-59.8206,-80.1611,-83.5706
10,8,10x8y,-92.75,-74.5041,-76.7789,-59.0437,-77.3467,-84.3915
10,8,10x8y,-90.8683,-78.5044,-76.2104,-59.4328,-79.9834,-88.2064
10,8,10x8y,-86.0198,-80.1799,-79.1654,-56.4633,-83.4972,-82.1812
10,9,10x9y,-82.6597,-81.3875,-77.357,-45.3917,-75.8845,-80.7093
10,9,10x9y,-89.4899,-71.8118,-77.6561,-48.0685,-82.4951,-77.7249
10,9,10x9y,-85.7381,-76.9147,-76.3193,-47.6486,-77.1325,-79.4062
10,9,10x9y,-93.0105,-71.6545,-74.7156,-44.6259,-81.7343,-77.3373
10,9,10x9y,-88.406,-77.5829,-77.3225,-47.2903,-80.4321,-85.4204
10,11,10x11y,-93.0756,-86.2125,-81.0344,-46.2852,-74.6,-74.3331
10,11,10x11y,-91.3974,-76.9636,-78.627,-45.3646,-77.6398,-77.2076
10,11,10x11y,-92.2603,-76.582,-74.0089,-45.4617,-79.3357,-81.8589
10,11,10x11y,-93.7703,-78.856,-81.9721,-45.8541,-77.7492,-83.0055
10,11,10x11y,-84.9681,-81.686,-82.2701,-46.9906,-72.0476,-78.8506
10,12,10x12y,-92.4646,-77.7898,-80.3982,-58.5054,-71.6721,-77.1579
10,12,10x12y,-90.1439,-80.0181,-85.3715,-54.974,-74.1667,-73.9324
10,12,10x12y,-93.4379,-85.1386,-84.9877,-60.4837,-78.088,-75.0877
10,12,10x12y,-93.4491,-76.5743,-84.754,-56.9991,-77.0241,-74.7624
10,12,10x12y,-89.6777,-82.1658,-84.45,-57.3919,-75.1051,-81.0675
10,13,10x13y,-98.3121,-82.0361,-81.3452,-65.1003,-71.9438,-80.0034
10,13,10x13y,-87.4493,-79.3303,-84.4899,-64.4264,-75.6137,-76.3004
10,13,10x13y,-95.3791,-82.1615,-82.2339,-67.3751,-73.4778,-75.0429
10,13,10x13y,-96.58,-81.3756,-79.2873,-64.973,-71.4284,-77.8439
10,13,10x13y,-86.8092,-85.3105,-83.6435,-64.078,-72.2171,-72.824
10,14,10x14y,-97.5682,-83.623,-83.6577,-72.8071,-72.238,-68.2262
10,14,10x14y,-97.4076,-86.6048,-89.9129,-67.6575,-75.1787,-75.677
10,14,10x14y,-98.2889,-80.1626,-88.3931,-67.5356,-75.2916,-72.3984
10,14,10x14y,-88.7319,-87.8649,-89.5055,-69.6169,-74.4609,-76.1891
10,14,10x14y,-95.2243,-87.5676,-89.6973,-70.7934,-70.3907,-76.7394
10,15,10x15y,-98.3138,-79.9704,-85.9793,-75.1299,-74.5346,-74.5884
10,15,10x15y,-90.8279,-88.609,-85.3731,-71.5062,-76.4934,-77.5743
10,15,10x15y,-90.6312,-89.7918,-85.6399,-77.9839,-74.3365,-70.326
10,15,10x15y,-96.0566,-91.0851,-89.3756,-70.6913,-75.5874,-72.3752
10,15,10x15y,-96.923,-90.0362,-86.5341,-78.5134,-72.1535,-72.8711
10,16,10x16y,-97.3676,-87.0809,-82.9224,-74.0229,-74.8031,-74.0616
10,16,10x16y,-98.8707,-88.1531,-92.4688,-80.0344,-72.2959,-74.7211
10,16,10x16y,-96.3209,-81.1151,-83.8564,-74.5434,-71.1711,-74.4773
10,16,10x16y,-99.9881,-82.528,-90.3264,-77.3897,-72.8653,-72.7301
10,16,10x16y,-99.1915,-89.0031,-84.4555,-76.3767,-72.8539,-77.3862
10,17,10x17y,-89.7241,-86.8998,-84.4725,-75.0758,-75.344,-69.5345
10,17,10x17y,-89.1361,-90.1614,-83.8463,-76.887,-74.2338,-72.2408
10,17,10x17y,-97.9433,-94.46,-86.4641,-74.0556,-70.1454,-75.8784
10,17,10x17y,-101.2302,-89.5615,-88.7586,-74.9802,-75.6024,-79.1425
10,17,10x17y,-97.5062,-83.6589,-84.2535,-79.0235,-72.9665,-79.3159
10,18,10x18y,-103.0352,-84.728,-85.2145,-76.4767,-77.6995,-73.5051
10,18,10x18y,-99.8438,-84.8452,-92.0025,-75.859,-76.5077,-77.2605
10,18,10x18y,-101.6923,-95.0083,-90.0551,-87.4202,-75.6654,-75.5216
10,18,10x18y,-93.9743,-94.8043,-95.601,-80.186,-78.0106,-80.5042
10,18,10x18y,-92.9517,-92.4659,-88.0467,-78.5321,-81.6894,-73.6464
10,19,10x19y,-98.6615,-93.9393,-93.1828,-76.6186,-78.0114,-78.9326
10,19,10x19y,-101.3916,-93.8886,-94.6802,-84.4392,-79.6389,-80.2757
10,19,10x19y,-97.752,-96.6171,-92.4102,-80.5389,-77.7431,-74.4436
10,19,10x19y,-98.2217,-86.0143,-89.0186,-78.4903,-75.7318,-79.2747
10,19,10x19y,-90.9135,-87.2744,-88.0942,-83.2369,-72.5517,-76.1233
11,1,11x1y,-86.4004,-81.0912,-74.4235,-81.6701,-94.1224,-97.6923
11,1,11x1y,-88.2931,-76.2971,-80.3638,-85.7448,-88.9269,-89.1298
11,1,11x1y,-83.9525,-81.2186,-71.9291,-79.7187,-92.5499,-89.1471
11,1,11x1y,-85.7589,-79.9074,-71.8959,-82.5596,-87.732,-89.3029
11,1,11x1y,-89.664,-80.4425,-73.0902,-85.6475,-95.9844,-92.7654
11,2,11x2y,-91.181,-78.9387,-73.4242,-77.4483,-86.6448,-94.2011
11,2,11x2y,-92.6907,-78.7243,-71.5404,-79.0269,-89.0106,-91.2175
11,2,11x2y,-90.3319,-78.5592,-70.6898,-79.301,-95.521,-89.3344
11,2,11x2y,-79.9467,-79.501,-72.7082,-78.216,-92.387,-84.2393
11,2,11x2y,-90.0602,-77.7019,-69.3502,-77.4151,-88.0381,-85.9133
11,3,11x3y,-86.0782,-79.4718,-70.6301,-74.8512,-83.8246,-87.2322
11,3,11x3y,-87.6413,-76.9529,-74.952,-77.8091,-83.8635,-86.3593
11,3,11x3y,-82.3687,-76.1915,-72.2216,-75.6775,-88.1468,-88.8602
11,3,11x3y,-85.5611,-76.6352,-73.2518,-78.7196,-89.5074,-93.1812
11,3,11x3y,-92.1762,-80.0656,-70.1056,-80.1755,-93.5685,-90.3356
11,4,11x4y,-90.5361,-73.829,-68.2083,-75.2546,-93.2274,-91.5652
11,4,11x4y,-81.9797,-73.6024,-67.8738,-73.9605,-85.044,-83.0226
11,4,11x4y,-90.85,-79.8723,-73.3985,-74.9432,-93.823,-83.2097
11,4,11x4y,-83.2293,-72.6581,-69.0724,-78.6364,-90.677,-85.154
11,4,11x4y,-90.6758,-74.9134,-69.5898,-79.9386,-85.1134,-87.924
11,5,11x5y,-90.4487,-73.6442,-68.8,-71.0837,-89.9956,-88.7584
11,5,11x5y,-82.854,-76.7548,-71.0737,-75.433,-83.1715,-86.8855
11,5,11x5y,-82.2618,-78.8877,-68.4304,-70.7537,-85.3054,-80.8676
11,5,11x5y,-85.0901,-77.4821,-67.915,-72.8559,-84.7982,-83.3304
11,5,11x5y,-88.9502,-78.2376,-67.1128,-77.2407,-80.7842,-80.4298
11,6,11x6y,-90.8589,-79.0047,-68.5998,-70.3793,-84.1161,-84.5767
11,6,11x6y,-87.4289,-75.766,-68.1022,-71.3498,-88.0384,-84.0299
11,6,11x6y,-87.9376,-79.7208,-67.2225,-66.9626,-85.5297,-85.3785
11,6,11x6y,-91.3901,-79.3912,-69.8914,-65.8435,-86.5508,-87.2453
11,6,11x6y,-88.5061,-77.9036,-72.8305,-73.2576,-87.8612,-82.3917
11,7,11x7y,-86.1581,-78.3505,-74.3026,-62.7725,-87.1619,-81.8052
11,7,11x7y,-91.6074,-78.9011,-72.282,-67.6703,-82.3163,-81.1994
11,7,11x7y,-86.6513,-75.3373,-67.0724,-67.5449,-90.488,-84.1325
11,7,11x7y,-84.1109,-81.5387,-74.3273,-70.0063,-83.3552,-81.3041
11,7,11x7y,-88.1474,-78.2767,-71.7577,-68.402,-80.8762,-80.5992
11,8,11x8y,-93.7669,-80.3027,-74.1294,-60.8664,-85.4141,-80.1652
11,8,11x8y,-89.5994,-73.0991,-70.3324,-60.0908,-86.8797,-82.9428
11,8,11x8y,-86.0489,-75.0674,-74.6721,-57.8708,-85.9312,-80.7304
11,8,11x8y,-90.0903,-79.172,-71.2575,-59.7479,-84.1107,-81.016
11,8,11x8y,-86.6176,-77.2471,-76.4562,-60.3477,-82.3926,-83.5005
11,9,11x9y,-87.5091,-79.3435,-78.3225,-50.2852,-82.8139,-79.6171
11,9,11x9y,-85.089,-74.8451,-74.9135,-52.1516,-79.808,-83.8855
11,9,11x9y,-90.911,-82.5221,-74.9117,-55.1708,-78.9466,-76.6497
11,9,11x9y,-86.8099,-79.9156,-79.3935,-49.6913,-85.1156,-77.8787
11,9,11x9y,-91.7614,-75.7967,-75.7681,-51.3146,-82.6679,-76.1398
11,10,11x10y,-87.8455,-79.4624,-77.9149,-47.0515,-80.8487,-74.4153
11,10,11x10y,-94.9954,-83.0721,-81.2777,-46.6575,-84.672,-80.8849
11,10,11x10y,-90.0719,-81.8473,-76.826,-46.5957,-75.8794,-77.1624
11,10,11x10y,-91.6109,-74.9869,-74.4575,-46.3053,-84.1952,-79.7551
11,10,11x10y,-98.7538,-84.9592,-76.3212,-48.3836,-85.0228,-76.9083
11,11,11x11y,-87.3326,-83.3304,-81.7805,-54.6953,-78.138,-73.9358
11,11,11x11y,-96.3762,-85.1219,-74.0963,-49.9403,-76.988,-74.2354
11,11,11x11y,-85.5345,-82.6025,-84.5402,-55.2755,-82.169,-70.5682
11,11,11x11y,-88.7871,-80.8105,-80.4188,-52.8264,-79.0745,-76.3656
11,11,11x11y,-88.8424,-84.7965,-77.9233,-55.1906,-80.0814,-76.1638
11,12,11x12y,-91.3245,-79.8569,-80.7416,-62.9077,-84.9724,-75.7194
11,12,11x12y,-90.3342,-78.3241,-77.9445,-62.7003,-80.0551,-75.0943
11,12,11x12y,-94.5873,-87.8092,-78.4173,-61.0488,-75.0121,-70.3395
11,12,11x12y,-91.718,-83.5776,-83.1497,-58.2545,-75.204,-75.4242
11,12,11x12y,-88.1665,-86.2015,-78.3034,-58.1635,-72.926,-74.0536
11,13,11x13y,-95.6978,-86.8443,-79.1369,-65.4867,-75.3005,-75.4601
11,13,11x13y,-99.9733,-84.9771,-79.5817,-63.7147,-77.5406,-75.9478
11,13,11x13y,-96.8732,-89.6915,-84.7113,-67.3224,-77.5938,-70.1583
11,13,11x13y,-88.1194,-79.975,-85.8634,-63.9566,-77.9858,-72.9812
11,13,11x13y,-90.5176,-84.8386,-82.1945,-64.164,-80.2018,-72.0864
11,14,11x14y,-91.8961,-84.374,-84.1731,-74.5866,-77.2629,-70.2764
11,14,11x14y,-95.7519,-89.1222,-88.653,-67.4441,-73.3612,-68.3055
11,14,11x14y,-89.0651,-86.4286,-84.3635,-65.9091,-71.3728,-68.5428
11,14,11x14y,-99.5085,-89.2563,-82.6281,-67.1983,-74.4372,-72.525
11,14,11x14y,-96.3494,-85.5431,-89.4787,-70.1361,-77.4123,-68.6096
11,15,11x15y,-100.0057,-80.4801,-86.5414,-68.2881,-77.5937,-68.3274
11,15,11x15y,-87.1077,-85.3555,-86.1079,-77.7346,-76.5588,-67.4367
11,15,11x15y,-95.4654,-88.155,-88.0869,-72.1764,-79.2779,-68.572
11,15,11x15y,-90.4392,-86.7795,-81.6205,-71.0481,-76.3348,-70.2338
11,15,11x15y,-92.3438,-81.4879,-85.2251,-75.384,-74.3262,-71.4823
11,16,11x16y,-99.8909,-89.1109,-90.3131,-78.1711,-81.5163,-67.6493
11,16,11x16y,-99.5225,-90.59,-84.5714,-76.7968,-75.6683,-72.7969
11,16,11x16y,-88.714,-84.442,-89.9779,-74.444,-78.9629,-69.128
11,16,11x16y,-89.1464,-90.1491,-85.7638,-78.7081,-77.8403,-66.3995
11,16,11x16y,-97.9319,-89.8792,-92.5625,-77.826,-73.9275,-69.0453
11,17,11x17y,-98.9065,-85.8647,-83.026,-85.9831,-79.8668,-73.2658
11,17,11x17y,-102.2798,-84.5665,-89.2887,-81.339,-77.9996,-66.8674
11,17,11x17y,-102.792,-90.5779,-85.0311,-81.4136,-73.8439,-73.8285
11,17,11x17y,-96.999,-86.1472,-93.274,-73.9315,-78.6745,-71.3088
11,17,11x17y,-93.2897,-86.79,-87.2372,-77.8384,-81.4297,-74.3268
11,18,11x18y,-93.8682,-90.6394,-94.7002,-79.094,-72.3266,-77.7616
11,18,11x18y,-91.62,-94.7681,-94.799,-76.3007,-75.4727,-74.0174
11,18,11x18y,-101.0949,-93.6835,-90.5606,-87.0611,-76.923,-73.6534
11,18,11x18y,-101.7861,-94.6428,-91.2873,-84.1453,-79.5647,-76.4649
11,18,11x18y,-100.7042,-86.6312,-86.0263,-85.0288,-81.0871,-73.881
11,19,11x19y,-92.4218,-93.5239,-89.8105,-83.3616,-78.4966,-73.2884
11,19,11x19y,-92.1236,-88.4315,-87.3748,-81.4634,-81.8745,-73.9025
11,19,11x19y,-93.7619,-93.1296,-89.61,-87.1519,-75.8559,-79.5219
11,19,11x19y,-102.0561,-96.1175,-90.284,-84.5724,-73.0961,-73.5207
11,19,11x19y,-98.8426,-92.1717,-95.6525,-79.6709,-79.5351,-76.0916
12,1,12x1y,-90.3844,-83.4849,-72.4087,-78.1929,-89.8419,-93.3722
12,1,12x1y,-93.7628,-83.8604,-73.7444,-88.2264,-88.5876,-88.9815
12,1,12x1y,-87.4088,-79.3959,-71.9145,-79.6204,-92.0114,-87.8562
12,1,12x1y,-85.4324,-76.7257,-70.0614,-86.0427,-88.0407,-91.0887
12,1,12x1y,-85.2608,-85.2707,-72.7282,-82.0349,-94.7024,-89.1481
12,2,12x2y,-88.9144,-78.2742,-69.1611,-78.197,-92.4949,-88.8953
12,2,12x2y,-94.6268,-79.4455,-68.9251,-87.5096,-90.8693,-91.3288
12,2,12x2y,-93.9117,-78.4548,-71.6353,-82.3323,-91.4215,-86.6278
12,2,12x2y,-86.8624,-81.2886,-72.8102,-75.3733,-95.9466,-88.9272
12,2,12x2y,-86.0399,-83.3381,-70.8428,-84.1454,-90.2534,-90.7858
12,3,12x3y,-83.5903,-80.5578,-69.6077,-78.7642,-86.9521,-83.4766
12,3,12x3y,-87.3522,-79.1008,-68.599,-74.4079,-88.7781,-84.8301
12,3,12x3y,-87.3292,-79.2891,-70.3279,-80.3149,-93.4807,-84.1707
12,3,12x3y,-84.8184,-80.6645,-67.5739,-77.7756,-87.3285,-81.7623
12,3,12x3y,-91.3708,-78.9562,-69.2858,-80.3692,-93.2774,-86.483
12,4,12x4y,-80.9195,-80.5317,-66.6013,-79.0302,-88.7808,-81.8272
12,4,12x4y,-93.2216,-76.9004,-63.0464,-76.4416,-91.0932,-84.7611
12,4,12x4y,-90.7904,-78.8546,-61.1181,-80.7861,-84.5942,-93.5786
